datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
2016-11-07,1478457000,29.0,14.7,21.0,28.1,14.7,21.0,13.0,62.9,0.0,0.0,0.0,,0,0,31.3,15.1,320.0,1012.7,0.0,1.6,187.6,16.2,7.0,06:46:11,1478481371,17:35:21,1478520321,0.25,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-08,1478543400,29.9,15.9,21.0,28.5,15.9,20.8,11.9,59.7,0.0,0.0,0.0,,0,0,31.3,14.8,303.2,1013.3,0.0,1.9,190.1,16.4,7.0,06:47:00,1478567820,17:34:41,1478606681,0.25,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-09,1478629800,31.1,13.6,20.5,29.1,13.6,20.3,11.6,61.0,0.0,0.0,0.0,,0,0,25.2,11.2,314.2,1014.2,0.0,1.6,189.8,16.4,7.0,06:47:49,1478654269,17:34:02,1478693042,0.32,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-10,1478716200,29.7,12.1,19.9,28.5,12.1,19.8,12.5,65.6,0.0,0.0,0.0,,0,0,18.4,9.0,359.6,1013.5,0.1,1.8,187.4,16.3,7.0,06:48:38,1478740718,17:33:25,1478779405,0.35,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-11,1478802600,29.8,13.7,20.2,28.6,13.7,20.1,13.0,66.5,0.0,0.0,0.0,,0,0,24.1,10.8,115.8,1013.5,0.0,1.8,182.9,15.8,7.0,06:49:27,1478827167,17:32:50,1478865770,0.39,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-12,1478889000,29.2,14.7,21.4,28.1,14.7,21.3,12.5,59.2,0.2,100.0,4.17,['rain'],0,0,28.4,12.2,117.6,1014.7,18.1,1.9,165.7,14.4,7.0,06:50:17,1478913617,17:32:15,1478952135,0.42,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2016-11-13,1478975400,28.4,17.1,21.1,27.6,17.1,21.1,12.0,57.3,0.0,0.0,0.0,,0,0,21.6,10.8,25.2,1016.7,16.7,3.2,170.8,14.7,7.0,06:51:07,1479000067,17:31:43,1479038503,0.46,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-14,1479061800,27.9,13.1,19.7,27.1,13.1,19.6,11.5,62.5,0.0,0.0,0.0,,0,0,20.9,8.6,340.0,1016.3,1.1,2.4,175.8,15.4,7.0,06:51:57,1479086517,17:31:12,1479124872,0.5,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-15,1479148200,27.1,12.4,18.7,27.7,12.4,18.7,11.3,64.6,0.0,0.0,0.0,,0,0,23.8,10.4,323.8,1016.1,4.0,1.8,177.7,15.4,7.0,06:52:47,1479172967,17:30:42,1479211242,0.52,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-16,1479234600,27.1,12.0,18.7,26.7,12.0,18.6,10.1,61.4,0.0,0.0,0.0,,0,0,27.7,13.0,320.0,1017.3,0.0,2.5,177.9,15.4,7.0,06:53:37,1479259417,17:30:14,1479297614,0.56,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-17,1479321000,27.5,13.0,19.2,26.7,13.0,19.1,10.1,58.8,0.0,0.0,0.0,,0,0,31.7,15.1,311.2,1016.9,0.0,2.3,177.1,15.2,7.0,06:54:28,1479345868,17:29:48,1479383988,0.59,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-18,1479407400,27.8,12.8,18.5,27.0,12.8,18.5,11.1,64.8,0.0,0.0,0.0,,0,0,28.1,12.2,298.3,1014.7,0.0,1.8,174.7,15.1,7.0,06:55:18,1479432318,17:29:23,1479470363,0.62,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-19,1479493800,27.8,11.5,18.2,27.0,11.5,18.1,11.5,68.5,0.0,0.0,0.0,,0,0,21.2,8.3,306.6,1012.4,0.0,1.6,174.2,15.0,7.0,06:56:09,1479518769,17:29:00,1479556740,0.66,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-20,1479580200,28.3,12.3,18.3,27.4,12.3,18.3,12.4,71.8,0.0,0.0,0.0,,0,0,20.5,7.9,104.9,1013.2,2.6,1.5,172.5,14.9,7.0,06:56:59,1479605219,17:28:38,1479643118,0.69,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-21,1479666600,29.4,12.4,19.3,28.2,12.4,19.2,12.4,68.4,0.0,0.0,0.0,,0,0,16.9,7.6,104.1,1013.6,6.6,2.3,171.5,14.9,7.0,06:57:50,1479691670,17:28:18,1479729498,0.75,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-22,1479753000,29.4,11.9,19.6,28.2,11.9,19.5,12.2,66.8,0.0,0.0,0.0,,0,0,20.5,10.1,331.0,1012.6,4.0,2.8,169.4,14.7,6.0,06:58:40,1479778120,17:28:00,1479815880,0.76,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-23,1479839400,27.9,13.1,19.0,27.0,13.1,18.9,12.5,69.0,0.0,0.0,0.0,,0,0,24.1,10.1,316.6,1012.8,45.0,3.1,154.7,13.3,6.0,06:59:31,1479864571,17:27:44,1479902264,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-24,1479925800,27.2,13.7,19.1,26.5,13.7,19.1,11.3,64.1,0.0,0.0,0.0,,0,0,29.2,14.0,327.9,1015.2,30.7,2.7,165.9,14.3,6.0,07:00:21,1479951021,17:27:29,1479988649,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-25,1480012200,28.2,13.2,19.7,26.9,13.2,19.6,8.8,52.8,0.0,0.0,0.0,,0,0,36.0,18.0,315.9,1014.2,11.3,3.3,166.5,14.2,6.0,07:01:11,1480037471,17:27:16,1480075036,0.86,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-26,1480098600,28.1,14.6,20.4,27.1,14.6,20.3,9.6,51.6,0.0,0.0,0.0,,0,0,33.1,16.6,311.8,1013.5,16.4,3.4,165.7,14.2,6.0,07:02:01,1480123921,17:27:04,1480161424,0.89,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-27,1480185000,28.6,14.7,19.9,27.3,14.7,19.8,8.9,52.1,0.0,0.0,0.0,,0,0,33.8,16.6,310.9,1013.9,0.0,3.6,165.5,14.2,6.0,07:02:50,1480210370,17:26:55,1480247815,0.92,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-28,1480271400,28.0,13.2,18.6,26.8,13.2,18.5,8.0,53.8,0.0,0.0,0.0,,0,0,29.9,14.0,307.2,1013.1,0.6,3.6,168.0,14.5,6.0,07:03:40,1480296820,17:26:47,1480334207,0.96,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-29,1480357800,27.4,10.4,17.3,26.8,10.4,17.2,11.2,70.4,0.0,0.0,0.0,,0,0,13.3,9.7,11.9,1014.9,11.0,1.8,163.8,14.2,6.0,07:04:29,1480383269,17:26:40,1480420600,0.0,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-11-30,1480444200,26.5,12.3,17.7,26.5,12.3,17.7,13.3,77.6,0.0,0.0,0.0,,0,0,22.3,9.0,102.8,1016.3,0.2,1.2,160.1,14.0,6.0,07:05:17,1480469717,17:26:36,1480506996,0.03,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-01,1480530600,25.7,12.3,17.9,25.7,12.3,17.9,14.1,80.3,0.0,0.0,0.0,,0,0,15.5,8.6,52.4,1017.0,0.0,1.1,157.9,13.7,6.0,07:06:05,1480556165,17:26:33,1480593393,0.06,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-02,1480617000,25.8,11.8,17.0,25.8,11.8,17.0,12.3,77.2,0.0,0.0,0.0,,0,0,21.2,10.1,312.1,1017.8,1.5,0.9,162.5,14.1,6.0,07:06:53,1480642613,17:26:32,1480679792,0.1,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-03,1480703400,26.3,9.2,16.1,26.3,8.7,16.0,10.2,71.9,0.0,0.0,0.0,,0,0,19.8,8.3,299.8,1018.9,4.0,1.4,163.3,14.1,6.0,07:07:40,1480729060,17:26:32,1480766192,0.13,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-04,1480789800,25.6,8.8,15.6,25.6,8.1,15.5,10.7,75.9,0.0,0.0,0.0,,0,0,23.0,10.1,317.2,1019.6,10.3,1.3,158.5,13.8,6.0,07:08:27,1480815507,17:26:35,1480852595,0.16,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-05,1480876200,25.9,9.3,16.1,25.9,8.5,16.1,11.6,78.0,0.0,0.0,0.0,,0,0,25.2,11.5,314.0,1017.3,8.0,1.4,158.6,13.7,6.0,07:09:13,1480901953,17:26:38,1480938998,0.2,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-06,1480962600,26.1,10.1,16.2,26.1,10.1,16.2,12.1,79.6,0.0,0.0,0.0,,0,0,13.3,8.6,4.7,1017.8,0.0,1.4,157.8,13.7,6.0,07:09:59,1480988399,17:26:44,1481025404,0.23,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-07,1481049000,24.6,10.1,15.8,24.6,10.1,15.8,12.5,82.7,0.0,0.0,0.0,,0,0,18.4,7.6,353.4,1017.2,0.7,0.5,157.2,13.7,6.0,07:10:44,1481074844,17:26:52,1481111812,0.25,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-08,1481135400,23.8,10.7,15.6,23.8,10.7,15.6,12.9,85.2,0.0,0.0,0.0,,0,0,12.2,7.9,82.9,1016.3,7.7,0.3,156.2,13.6,6.0,07:11:28,1481161288,17:27:01,1481198221,0.3,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-09,1481221800,24.0,10.0,15.5,24.0,10.0,15.5,12.8,86.0,0.0,0.0,0.0,,0,0,13.0,8.3,75.3,1013.9,1.0,0.3,154.0,13.5,6.0,07:12:11,1481247731,17:27:11,1481284631,0.34,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-10,1481308200,25.2,12.1,16.9,25.2,12.1,16.9,13.6,82.4,0.0,0.0,0.0,,0,0,32.4,15.5,123.2,1012.7,17.0,0.6,147.8,12.8,6.0,07:12:53,1481334173,17:27:24,1481371044,0.37,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-11,1481394600,25.3,12.0,17.5,25.3,12.0,17.5,14.1,81.6,0.0,0.0,0.0,,0,0,20.2,9.7,144.0,1013.2,9.9,0.8,153.2,13.3,6.0,07:13:35,1481420615,17:27:38,1481457458,0.41,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-12,1481481000,23.6,12.2,15.7,23.6,12.2,15.7,13.6,88.8,0.0,0.0,0.0,,0,0,19.1,7.2,313.7,1014.5,29.6,0.4,139.6,12.0,6.0,07:14:16,1481507056,17:27:53,1481543873,0.44,Partially cloudy,Clearing in the afternoon.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-13,1481567400,22.5,11.9,15.0,22.5,11.9,15.0,12.8,87.8,0.0,0.0,0.0,,0,0,22.3,9.4,340.1,1015.5,14.6,0.9,149.3,12.9,6.0,07:14:56,1481593496,17:28:10,1481630290,0.47,Clear,Clear conditions throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-14,1481653800,21.6,11.7,15.1,21.6,11.7,15.1,11.5,81.1,0.0,0.0,0.0,,0,0,25.9,12.2,318.8,1017.3,1.9,2.1,156.1,13.6,6.0,07:15:35,1481679935,17:28:29,1481716709,0.5,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-15,1481740200,22.6,9.2,14.2,22.6,8.4,14.0,9.2,74.9,0.0,0.0,0.0,,0,0,29.9,13.7,302.7,1016.6,18.6,2.1,155.0,13.5,6.0,07:16:12,1481766372,17:28:50,1481803130,0.54,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-16,1481826600,22.9,7.3,13.1,22.9,5.8,12.9,9.3,80.1,0.0,0.0,0.0,,0,0,21.2,9.7,334.6,1018.4,52.4,0.9,151.8,13.1,6.0,07:16:49,1481852809,17:29:11,1481889551,0.57,Partially cloudy,Partly cloudy throughout the day.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-17,1481913000,22.5,8.4,13.6,22.5,7.8,13.4,9.2,77.4,0.0,0.0,0.0,,0,0,23.0,10.1,328.8,1017.8,8.3,1.4,158.7,13.6,6.0,07:17:25,1481939245,17:29:35,1481975975,0.61,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-18,1481999400,22.4,8.9,13.9,22.4,7.9,13.7,9.2,76.2,0.0,0.0,0.0,,0,0,23.4,10.1,323.6,1017.8,34.2,1.8,157.8,13.6,6.0,07:17:59,1482025679,17:30:00,1482062400,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-19,1482085800,22.7,8.6,14.6,22.7,7.3,14.3,9.4,73.9,0.0,0.0,0.0,,0,0,28.8,13.7,315.3,1017.7,1.9,2.0,157.4,13.6,6.0,07:18:33,1482112113,17:30:26,1482148826,0.67,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-20,1482172200,23.7,10.5,15.8,23.7,10.5,15.8,9.2,67.9,0.0,0.0,0.0,,0,0,33.1,16.6,307.8,1016.2,0.6,2.3,159.4,13.7,6.0,07:19:05,1482198545,17:30:54,1482235254,0.71,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-21,1482258600,23.9,9.4,15.5,23.9,7.4,15.5,7.6,62.2,0.0,0.0,0.0,,0,0,29.9,14.4,297.1,1015.7,11.8,2.7,160.9,13.9,6.0,07:19:36,1482284976,17:31:23,1482321683,0.75,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-22,1482345000,24.7,7.7,14.7,24.7,6.9,14.4,9.2,72.5,0.0,0.0,0.0,,0,0,24.1,11.5,306.2,1015.7,3.4,1.6,158.5,13.7,6.0,07:20:05,1482371405,17:31:53,1482408113,0.77,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-23,1482431400,25.0,7.7,14.9,25.0,7.3,14.8,10.4,77.5,0.0,0.0,0.0,,0,0,15.1,9.0,15.2,1014.3,2.3,1.9,157.3,13.5,6.0,07:20:34,1482457834,17:32:25,1482494545,0.8,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-24,1482517800,22.5,8.2,14.4,22.5,7.7,14.2,11.0,81.6,0.0,0.0,0.0,,0,0,22.3,9.0,107.3,1011.5,0.0,1.3,154.4,13.2,6.0,07:21:00,1482544260,17:32:58,1482580978,0.84,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-25,1482604200,17.4,11.1,14.4,17.4,11.1,14.4,11.7,84.6,7.2,100.0,16.67,['rain'],0,0,23.8,12.2,60.5,1014.5,39.5,2.9,99.4,8.6,4.0,07:21:26,1482630686,17:33:33,1482667413,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2016-12-26,1482690600,21.6,10.1,14.3,21.6,10.1,14.3,9.6,76.1,0.0,0.0,0.0,,0,0,27.4,13.0,308.6,1017.1,7.6,3.4,157.2,13.6,6.0,07:21:50,1482717110,17:34:08,1482753848,0.9,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-27,1482777000,22.9,8.2,13.9,22.9,7.0,13.7,8.5,72.3,0.0,0.0,0.0,,0,0,21.2,9.4,311.8,1016.9,11.4,2.6,156.7,13.6,6.0,07:22:13,1482803533,17:34:45,1482840285,0.93,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-28,1482863400,22.8,8.7,14.1,22.8,7.4,13.8,10.1,79.5,0.0,0.0,0.0,,0,0,24.1,10.8,334.1,1015.8,39.0,1.3,151.9,13.0,6.0,07:22:34,1482889954,17:35:23,1482926723,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-29,1482949800,21.6,9.0,14.0,21.6,8.4,13.9,11.5,86.2,0.0,0.0,0.0,,0,0,18.7,9.4,103.2,1016.7,29.6,0.9,154.1,13.3,6.0,07:22:54,1482976374,17:36:02,1483013162,0.0,Partially cloudy,Clearing in the afternoon.,fog,"['42099099999', '42101099999', 'remote']",obs,
2016-12-30,1483036200,21.2,9.0,14.1,21.2,9.0,14.1,11.2,84.7,0.0,0.0,0.0,,0,0,27.7,12.2,116.1,1017.3,14.6,2.1,153.0,13.2,6.0,07:23:12,1483062792,17:36:42,1483099602,0.03,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2016-12-31,1483122600,20.5,9.6,14.2,20.5,9.6,14.2,11.2,83.2,0.0,0.0,0.0,,0,0,29.5,13.7,112.7,1016.2,34.6,2.9,144.0,12.4,6.0,07:23:29,1483149209,17:37:23,1483186043,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-01,1483209000,21.1,9.3,15.2,21.1,9.3,15.2,12.2,83.6,0.8,100.0,8.33,['rain'],0,0,30.2,13.3,94.9,1017.0,12.5,2.9,140.0,12.1,5.0,07:23:43,1483235623,17:38:04,1483272484,0.11,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-02,1483295400,23.2,10.0,15.7,23.2,10.0,15.7,12.3,82.2,0.0,0.0,0.0,,0,0,14.0,8.6,356.0,1018.8,7.3,3.6,141.8,12.2,6.0,07:23:56,1483322036,17:38:48,1483358928,0.14,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-03,1483381800,22.6,10.1,15.3,22.6,10.1,15.3,12.1,82.6,0.0,0.0,0.0,,0,0,15.5,7.6,2.7,1018.6,44.4,2.6,143.1,12.3,6.0,07:24:08,1483408448,17:39:31,1483445371,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-04,1483468200,22.9,7.9,15.0,22.9,7.9,15.0,12.0,84.1,0.0,0.0,0.0,,0,0,20.9,7.9,111.3,1016.0,14.3,1.3,137.2,11.9,6.0,07:24:18,1483494858,17:40:16,1483531816,0.21,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-05,1483554600,23.1,9.9,16.1,23.1,9.9,16.1,12.5,81.1,0.0,0.0,0.0,,0,0,20.2,11.9,126.9,1014.5,10.1,1.5,155.2,13.5,6.0,07:24:27,1483581267,17:41:02,1483618262,0.25,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-06,1483641000,19.9,11.3,14.9,19.9,11.3,14.9,13.4,91.7,0.4,100.0,4.17,['rain'],0,0,28.4,13.0,122.2,1012.2,54.9,1.3,105.1,9.1,4.0,07:24:34,1483667674,17:41:48,1483704708,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-07,1483727400,14.9,10.1,12.8,14.9,10.1,12.8,11.8,93.8,17.9,100.0,12.5,['rain'],0,0,26.6,13.0,106.2,1012.3,89.0,3.5,46.6,4.1,2.0,07:24:40,1483754080,17:42:35,1483791155,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-08,1483813800,16.9,8.4,12.2,16.9,7.5,12.0,10.2,88.6,0.0,0.0,0.0,,0,0,25.6,8.3,62.3,1015.9,36.3,2.9,139.2,12.1,6.0,07:24:43,1483840483,17:43:23,1483877603,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-09,1483900200,18.7,6.7,11.6,18.7,6.3,11.3,7.6,78.7,0.0,0.0,0.0,,0,0,22.3,9.4,331.7,1016.4,1.0,2.5,166.1,14.4,6.0,07:24:45,1483926885,17:44:11,1483964051,0.39,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-10,1483986600,16.3,5.9,9.9,16.3,4.0,9.2,3.1,66.1,0.0,0.0,0.0,,0,0,24.8,11.2,305.3,1016.9,0.0,3.7,172.4,15.1,7.0,07:24:46,1484013286,17:45:00,1484050500,0.42,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-11,1484073000,17.3,3.4,8.9,17.3,1.5,8.2,3.8,73.0,0.0,0.0,0.0,,0,0,23.4,10.8,305.0,1017.0,0.2,3.3,169.2,14.6,6.0,07:24:45,1484099685,17:45:50,1484136950,0.46,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-12,1484159400,18.2,2.8,9.3,18.2,1.0,8.7,4.1,73.8,0.0,0.0,0.0,,0,0,22.0,10.1,323.1,1016.8,0.2,2.8,171.7,14.9,7.0,07:24:42,1484186082,17:46:40,1484223400,0.5,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-13,1484245800,18.5,3.1,9.8,18.5,1.0,9.1,4.3,72.3,0.0,0.0,0.0,,0,0,18.7,10.1,339.1,1017.6,0.0,3.3,173.3,15.1,7.0,07:24:37,1484272477,17:47:30,1484309850,0.53,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-14,1484332200,16.4,5.0,10.2,16.4,3.1,9.7,5.9,76.2,0.1,100.0,4.17,['rain'],0,0,29.2,15.1,337.0,1019.1,75.4,2.7,86.3,7.4,4.0,07:24:31,1484358871,17:48:21,1484396301,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-15,1484418600,19.6,7.4,13.1,19.6,6.6,12.8,7.8,72.4,0.6,100.0,16.67,['rain'],0,0,19.8,7.6,55.9,1018.4,67.3,2.5,139.5,12.1,6.0,07:24:23,1484445263,17:49:13,1484482753,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-16,1484505000,15.9,9.1,12.5,15.9,9.1,12.5,9.5,82.6,0.2,100.0,4.17,['rain'],0,0,24.8,10.8,313.6,1017.3,52.3,2.0,143.2,12.3,5.0,07:24:13,1484531653,17:50:04,1484569204,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-17,1484591400,14.2,6.4,9.7,14.2,5.3,9.3,7.3,86.2,0.0,0.0,0.0,,0,0,23.0,8.3,290.5,1018.6,40.4,0.6,161.2,13.8,6.0,07:24:02,1484618042,17:50:56,1484655656,0.65,Partially cloudy,Becoming cloudy in the afternoon.,fog,"['42099099999', '42101099999', 'remote']",obs,
2017-01-18,1484677800,16.4,4.2,9.2,16.4,3.6,9.0,6.7,85.6,0.0,0.0,0.0,,0,0,23.4,10.4,14.5,1022.5,33.6,1.0,171.5,14.9,7.0,07:23:49,1484704429,17:51:48,1484742108,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-19,1484764200,18.1,5.1,11.0,18.1,4.2,10.2,7.1,79.0,0.0,0.0,0.0,,0,0,31.3,14.8,332.5,1024.3,10.1,2.2,176.4,15.3,7.0,07:23:34,1484790814,17:52:40,1484828560,0.72,Clear,Clear conditions throughout the day.,clear-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-20,1484850600,19.2,6.1,11.7,19.2,3.9,11.1,7.6,78.5,0.0,0.0,0.0,,0,0,21.6,10.1,306.5,1022.3,57.7,2.4,156.8,13.7,6.0,07:23:18,1484877198,17:53:33,1484915013,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-21,1484937000,18.0,8.0,12.2,18.0,6.8,12.0,8.9,81.1,0.3,100.0,8.33,['rain'],0,0,17.3,7.6,309.5,1020.5,90.0,1.8,120.4,10.4,5.0,07:23:00,1484963580,17:54:26,1485001466,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-22,1485023400,21.9,9.0,14.4,21.9,8.2,14.3,10.6,79.9,4.0,100.0,4.17,['rain'],0,0,22.0,7.9,351.0,1021.8,38.5,2.6,173.2,14.9,7.0,07:22:40,1485049960,17:55:18,1485087918,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
2017-01-23,1485109800,22.3,9.1,14.7,22.3,7.6,14.5,9.9,75.3,0.0,0.0,0.0,,0,0,20.2,9.4,329.2,1020.4,37.0,2.3,176.0,15.2,7.0,07:22:19,1485136339,17:56:11,1485174371,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-24,1485196200,19.9,10.1,14.4,19.9,10.1,14.4,11.1,81.8,0.0,0.0,0.0,,0,0,21.6,9.4,349.2,1019.0,76.2,2.4,123.7,10.6,5.0,07:21:56,1485222716,17:57:04,1485260824,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['42099099999', '42101099999', 'remote']",obs,
2017-01-25,1485282600,21.1,13.4,16.3,21.1,13.4,16.3,13.7,85.2,5.0,100.0,4.17,['rain'],0,0,46.1,15.1,64.1,1018.3,93.0,2.6,93.9,8.2,4.0,07:21:32,1485309092,17:57:57,1485347277,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['42099099999', '42101099999', 'remote']",obs,
